,species,lat,long
588,Combretodendron macrocarpum (P.Beauv.) Keay,0.883333,10.916667
589,Petersianthus macrocarpus (P.Beauv.) Liben,0.88,10.92
590,Petersianthus macrocarpus (P.Beauv.) Liben,0.883333,10.916667
591,Petersianthus macrocarpus (P.Beauv.) Liben,5.85,-7.416667
592,Petersianthus macrocarpus (P.Beauv.) Liben,5.02,9.67
593,Petersianthus macrocarpus (P.Beauv.) Liben,5.016667,9.666667
595,Petersia africana Welw. ex Benth. & Hook.f.,5.01666,9.66666
597,Petersianthus macrocarpus (P.Beauv.) Liben,2.216667,12.116667
600,Petersianthus macrocarpus (P.Beauv.) Liben,0.416667,9.49
603,Petersianthus macrocarpus (P.Beauv.) Liben,4.76,10.83
604,Petersianthus macrocarpus (P.Beauv.) Liben,-1.95,11.216667
606,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,-4.233333,12.433333
607,Petersianthus macrocarpus (P.Beauv.) Liben,3.133333,13.65
609,Petersianthus macrocarpus (P.Beauv.) Liben,0.566667,12.866667
611,Petersianthus macrocarpus (P.Beauv.) Liben,6.283333,-0.466667
614,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,4.566667,13.416667
616,Petersianthus macrocarpus (P.Beauv.) Liben,6.05,0.5
617,Petersianthus macrocarpus (P.Beauv.) Liben,6.083333,-0.833333
618,Petersianthus macrocarpus (P.Beauv.) Liben,5.833333,8.833333
620,Petersianthus macrocarpus (P.Beauv.) Liben,0.7,25.183333
624,Petersianthus macrocarpus (P.Beauv.) Liben,5.383333,-4.05
628,Petersianthus macrocarpus (P.Beauv.) Liben,5.35,-4.133333
632,Petersianthus macrocarpus (P.Beauv.) Liben,2.8,11.166667
633,Petersianthus macrocarpus (P.Beauv.) Liben,2.8,11.16667
638,Petersianthus macrocarpus (P.Beauv.) Liben,2.816667,10.966667
641,Petersianthus macrocarpus (P.Beauv.) Liben,2.816667,11.083333
647,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,0.65,25.183333
648,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,0.516667,25.083333
653,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,5.385162,-4.052331
654,Combretodendron macrocarpum (P.Beauv.) Keay,6.41722,-4.09692
655,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,-0.733333,26.583333
656,Petersianthus macrocarpus (P.Beauv.) Liben,6.4,-2.1
657,Petersianthus macrocarpus (P.Beauv.) Liben,6.666667,-2.166667
658,Petersianthus macrocarpus (P.Beauv.) Liben,5.333333,-4.133333
659,Petersianthus macrocarpus (P.Beauv.) Liben,5.416667,-4.066667
660,Petersianthus macrocarpus (P.Beauv.) Liben,4.833333,9.9
662,Petersianthus macrocarpus (P.Beauv.) Liben,5.066667,10.033333
666,Petersianthus macrocarpus (P.Beauv.) Liben,5.416667,-4.05
670,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,0.783333,25.216667
676,Petersianthus macrocarpus (P.Beauv.) Liben,6.672837,-1.667263
680,Petersianthus macrocarpus (P.Beauv.) Liben,5.666667,-4.083333
684,Combretodendron macrocarpum (P.Beauv.) Keay,6.166667,-4.933333
687,Petersianthus macrocarpus (P.Beauv.) Liben,7,-2.18
688,Petersianthus macrocarpus (P.Beauv.) Liben,7,-2.3
693,Combretodendron macrocarpum (P.Beauv.) Keay,5.385162,-4.052331
694,Combretodendron macrocarpum (P.Beauv.) Keay,5.620333,-7.357796
697,Petersianthus macrocarpus (P.Beauv.) Liben,4.58,13.68
699,Petersianthus macrocarpus (P.Beauv.) Liben,4.833333,13.433333
704,Combretodendron macrocarpum (P.Beauv.) Keay,6.683333,-8.783333
707,Petersianthus macrocarpus (P.Beauv.) Liben,3.466667,25.716667
713,Petersianthus macrocarpus (P.Beauv.) Liben,6.166667,-4.933333
715,Combretodendron macrocarpum (P.Beauv.) Keay,6.75,-8.866667
719,Petersianthus macrocarpus (P.Beauv.) Liben,3.86,11.51
720,Combretodendron macrocarpum (P.Beauv.) Keay,5.666667,-9.583333
722,Petersianthus macrocarpus (P.Beauv.) Liben,-5.133333,14.983333
728,Petersianthus macrocarpus (P.Beauv.) Liben,5.35,-6.05
730,Combretodendron macrocarpum (P.Beauv.) Keay,5.35,-6.05
740,Petersianthus macrocarpus (P.Beauv.) Liben,0,0
742,Petersianthus macrocarpus (P.Beauv.) Liben,5.383333,-4.166667
744,Petersianthus macrocarpus (P.Beauv.) Liben,-2.583333,28.083333
746,Petersianthus macrocarpus (P.Beauv.) Liben,-1.058333,17.183333
747,Petersianthus macrocarpus (P.Beauv.) Liben,0.766667,24.45
749,Petersianthus macrocarpus (P.Beauv.) Liben,-0.75,21.933333
751,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,5.347015,-3.983645
752,Petersianthus macrocarpus (P.Beauv.) Liben,-5.633333,13.066667
753,Petersianthus macrocarpus (P.Beauv.) Liben,5.325,-4.133333
754,Petersianthus macrocarpus (P.Beauv.) Liben,-2.25,18.316667
755,Petersianthus macrocarpus (P.Beauv.) Liben,-4.516667,21.133333
758,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,5.286337,-3.304025
764,Petersianthus macrocarpus (P.Beauv.) Liben,3.7,11.33
765,Petersianthus macrocarpus (P.Beauv.) Liben,-3.2,25.85
766,Petersianthus macrocarpus (P.Beauv.) Liben,-5.866667,23
775,Petersianthus macrocarpus (P.Beauv.) Liben,3.166667,19.8
776,Petersianthus macrocarpus (P.Beauv.) Liben,-5.316667,18.933333
786,Petersianthus macrocarpus (P.Beauv.) Liben,0.933333,24.5
789,Petersianthus macrocarpus (P.Beauv.) Liben,-2.5,18.266667
790,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,0,0
796,Petersianthus macrocarpus (P.Beauv.) Liben,7.233333,-8.983333
797,Petersianthus macrocarpus (P.Beauv.) Liben,-5.183333,15.3
799,Petersianthus macrocarpus (P.Beauv.) Liben,-5.233333,15.533333
807,Petersianthus macrocarpus (P.Beauv.) Liben,-3.183333,26.633333
810,Petersianthus macrocarpus (P.Beauv.) Liben,0.05,19.383333
811,Petersianthus macrocarpus (P.Beauv.) Liben,5.18,1.14
812,Petersianthus macrocarpus (P.Beauv.) Liben,5.3,-1.233333
823,Petersianthus macrocarpus (P.Beauv.) Liben,0.766667,24.466667
824,Petersianthus macrocarpus (P.Beauv.) Liben,0.766667,24.5
837,Petersianthus macrocarpus (P.Beauv.) Liben,0.05,18.316667
841,Petersianthus macrocarpus (P.Beauv.) Liben,3.65,11.316667
848,Petersianthus macrocarpus (P.Beauv.) Liben,3.533333,25.783333
854,Petersianthus macrocarpus (P.Beauv.) Liben,0.016667,18.233333
859,Petersianthus macrocarpus (P.Beauv.) Liben,2.5,27.616667
860,Petersianthus macrocarpus (P.Beauv.) Liben,-4.116667,19.616667
866,Petersianthus macrocarpus (P.Beauv.) Liben,-5.483333,13.05
881,Petersianthus macrocarpus (P.Beauv.) Liben,1.166667,22.083333
899,Petersianthus macrocarpus (P.Beauv.) Liben,2.666667,23.183333
903,Petersianthus macrocarpus (P.Beauv.) Liben,2.883333,22.383333
906,Petersianthus macrocarpus (P.Beauv.) Liben,2.866667,27.633333
911,Petersianthus macrocarpus (P.Beauv.) Liben,-0.9,22.816667
912,Petersianthus macrocarpus (P.Beauv.) Liben,1.35,24.333333
913,Petersianthus macrocarpus (P.Beauv.) Liben,2.833333,20.75
919,Petersianthus macrocarpus (P.Beauv.) Liben,6.666667,-0.75
921,Petersianthus macrocarpus (P.Beauv.) Liben,5.85,-0.183333
923,Petersianthus macrocarpus (P.Beauv.) Liben,-4.3,18.4
924,Petersianthus macrocarpus (P.Beauv.) Liben,-4.966667,23.266667
925,Petersianthus macrocarpus (P.Beauv.) Liben,6.166667,-0.55
959,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,7.71645,-8.3606
960,Combretodendron macrocarpum (P.Beauv.) Keay,7.71645,-8.3606
962,Petersianthus macrocarpus (P.Beauv.) Liben,-5.577477,13.200312
963,Petersianthus macrocarpus (P.Beauv.) Liben,-5.607556,13.126917
968,Petersianthus macrocarpus (P.Beauv.) Liben,-12.295286,17.544676
970,Petersianthus macrocarpus (P.Beauv.) Liben,-5.62125,13.103083
971,Petersianthus macrocarpus (P.Beauv.) Liben,-5.585225,13.157248
984,Petersianthus macrocarpus (P.Beauv.) Liben,-5.6325,-13.098056
989,Petersianthus macrocarpus (P.Beauv.) Liben,-5.611294,13.100377
1143,Petersianthus macrocarpus (P.Beauv.) Liben,-2.95,25.916667
1166,Petersianthus macrocarpus (P.Beauv.) Liben,-4.866667,12.866667
1190,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,8.34798,-9.29442
1191,Combretodendron africanum (Welw. ex Benth. & Hook.f.) Exell,8.34798,-9.29438
