,species,lat,long
184,Acacia auriculiformis A.Cunn. ex Benth.,26.665117,-80.138292
185,Acacia auriculiformis A.Cunn. ex Benth.,22.701336,120.314072
186,Acacia auriculiformis A.Cunn. ex Benth.,27.096603,-80.252433
187,Acacia auriculiformis A.Cunn. ex Benth.,27.102486,-80.250878
188,Acacia auriculiformis A.Cunn. ex Benth.,26.987589,-80.116875
189,Acacia auriculiformis A.Cunn. ex Benth.,26.883253,-80.098739
190,Acacia auriculiformis A.Cunn. ex Benth.,26.886355,-80.099755
191,Acacia auriculiformis A.Cunn. ex Benth.,23.114083,120.445192
192,Acacia auriculiformis A.Cunn. ex Benth.,23.114072,120.445205
193,Acacia auriculiformis A.Cunn. ex Benth.,26.429944,-80.162874
194,Acacia auriculiformis A.Cunn. ex Benth.,25.97252,-80.260308
195,Acacia auriculiformis A.Cunn. ex Benth.,-7.977119,110.028466
196,Acacia auriculiformis A.Cunn. ex Benth.,26.941052,-80.214425
197,Acacia auriculiformis A.Cunn. ex Benth.,-10.107908,-36.249044
198,Acacia auriculiformis A.Cunn. ex Benth.,33.672127,73.071298
199,Acacia auriculiformis A.Cunn. ex Benth.,15.232761,73.972806
200,Acacia auriculiformis A.Cunn. ex Benth.,-12.456418,130.839494
201,Acacia auriculiformis A.Cunn. ex Benth.,28.708122,77.146539
202,Acacia auriculiformis A.Cunn. ex Benth.,27.248449,79.051804
203,Acacia auriculiformis A.Cunn. ex Benth.,20.210781,86.014932
204,Acacia auriculiformis A.Cunn. ex Benth.,27.282821,-80.292441
205,Acacia auriculiformis A.Cunn. ex Benth.,27.100245,-80.248955
206,Acacia auriculiformis A.Cunn. ex Benth.,27.105883,-80.256958
207,Acacia auriculiformis A.Cunn. ex Benth.,27.098842,-80.25325
208,Acacia auriculiformis A.Cunn. ex Benth.,27.107697,-80.257592
209,Acacia auriculiformis A.Cunn. ex Benth.,26.220484,-81.635826
210,Acacia auriculiformis A.Cunn. ex Benth.,22.86334,120.345197
211,Acacia auriculiformis A.Cunn. ex Benth.,26.885687,-80.096855
