,species,lat,long
340,Pycnanthus angolensis (Welw.) Warb.,6.261667,-10.2715
341,Pycnanthus angolensis (Welw.) Exell,5.2499,6.59603
342,Pycnanthus angolensis (Welw.) Exell,5.25183,6.4917
343,Pycnanthus angolensis (Welw.) Exell,5.26327,6.54422
344,Pycnanthus angolensis (Welw.) Exell,5.28404,6.28404
345,Pycnanthus angolensis (Welw.) Exell,5.30502,6.45319
346,Pycnanthus angolensis (Welw.) Warb.,0.111167,6.64605
347,Pycnanthus angolensis (Welw.) Warb.,0.111642,6.64543
348,Pycnanthus angolensis (Welw.) Warb.,1.6745,7.38798
349,Pycnanthus angolensis (Welw.) Warb.,1.60581,7.40295
351,Pycnanthus angolensis (Welw.) Warb.,0.19272,10.12143
352,Pycnanthus angolensis (Welw.) Warb.,-0.25892,10.40954
353,Pycnanthus angolensis (Welw.) Warb.,-0.22229,10.54296
354,Pycnanthus angolensis (Welw.) Warb.,-0.17261,10.75199
355,Pycnanthus angolensis (Welw.) Warb.,-0.14997,10.77773
356,Pycnanthus angolensis (Welw.) Warb.,-0.11371,10.83363
357,Pycnanthus angolensis (Welw.) Warb.,-0.10444,10.87591
358,Pycnanthus angolensis (Welw.) Warb.,-0.172259,10.751997
359,Pycnanthus angolensis (Welw.) Warb.,-0.113466,10.833646
360,Pycnanthus angolensis (Welw.) Warb.,-0.114249,10.832409
378,Pycnanthus angolensis (Welw.) Warb.,0.2353,6.6298
379,Pycnanthus angolensis (Welw.) Warb.,0.266883,6.5041
380,Pycnanthus angolensis (Welw.) Warb.,6.92329,2.48459
381,Pycnanthus angolensis (Welw.) Warb.,6.857235,2.462528
382,Pycnanthus angolensis (Welw.) Warb.,6.858529,2.462952
383,Pycnanthus angolensis (Welw.) Warb.,6.858429,2.462138
384,Pycnanthus angolensis (Welw.) Warb.,0.236237,6.63013
385,Pycnanthus angolensis (Welw.) Warb.,0.266346,6.5048
386,Pycnanthus angolensis (Welw.) Warb.,1.575,7.42389
387,Pycnanthus angolensis (Welw.) Warb.,1.57537,7.42542
388,Pycnanthus angolensis (Welw.) Warb.,1.61692,7.3976
389,Pycnanthus angolensis (Welw.) Warb.,1.58759,7.39675
390,Pycnanthus angolensis (Welw.) Warb.,1.57361,7.35381
391,Pycnanthus angolensis (Welw.) Warb.,1.55885,7.36294
400,Pycnanthus angolensis (Welw.) Warb.,0.131657,6.501831
401,Pycnanthus angolensis (Welw.) Warb.,0.118423,6.498702
402,Pycnanthus angolensis (Welw.) Exell,-1.7551,13.25728
403,Pycnanthus angolensis (Welw.) Exell,-1.77531,13.25223
404,Pycnanthus angolensis (Welw.) Warb.,0.131551,6.50265
405,Pycnanthus angolensis (Welw.) Warb.,0.11908,6.4991
406,Pycnanthus angolensis (Welw.) Warb.,-0.91201,12.74594
407,Pycnanthus angolensis (Welw.) Warb.,1.55932,7.33896
416,Pycnanthus angolensis (Welw.) Warb.,6.505369,-5.275552
417,Pycnanthus angolensis (Welw.) Warb.,1.66768,7.39308
418,Pycnanthus angolensis (Welw.) Warb.,1.64465,7.376
419,Pycnanthus angolensis (Welw.) Warb.,1.67646,7.37114
420,Pycnanthus angolensis (Welw.) Warb.,1.6331,7.4379
421,Pycnanthus angolensis (Welw.) Warb.,1.66388,7.37612
422,Pycnanthus angolensis (Welw.) Warb.,1.65336,7.42124
423,Pycnanthus angolensis (Welw.) Warb.,7.66607,-8.32896
424,Pycnanthus angolensis (Welw.) Warb.,7.65276,-8.33517
447,Pycnanthus angolensis (Welw.) Exell,5.318969,8.34966
448,Pycnanthus angolensis (Welw.) Warb.,1.69635,7.40191
450,Pycnanthus angolensis (Welw.) Exell,0.38555,10.24496
